id,text,metadata.course_code,metadata.class_name,metadata.subject,metadata.subject_code,metadata.credits_raw,metadata.credits_min,metadata.credits_max,metadata.prereq_codes,metadata.coreq_codes,metadata.source_url,metadata.parent_id,metadata.chunk_index,metadata.chunk_count
ah-208-topics-in-modern-architecture-art-and-design::b7739308b2f6::chunk-1,"Course: AH 208 — Topics in Modern Architecture, Art and Design Subject: Art History (AH) Credits: 3 Description: Varying topics in how architecture, art and design have impacted the designed world over the last several centuries. Course Information: May be repeated if topics vary. Students may register for more than one section per term. Recommended Background: 3 hours of Art History at the 100-level.",AH 208,"Topics in Modern Architecture, Art and Design",Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-208-topics-in-modern-architecture-art-and-design::b7739308b2f6,1,1
ah-209-near-eastern-art-and-archaeology::7d1189a5b7c6::chunk-1,"Course: AH 209 — Near Eastern Art and Archaeology Subject: Art History (AH) Credits: 3 Description: Introduction to the art, archaeology, and material culture of ancient societies in western Asia (Mesopotamia, Syria, the Levant, Anatolia, and Iran) from the first settled villages of the Neolithic to Alexander the Great (ca 9600-330 BCE). Prerequisites: Sophomore standing or above. Course Information: Same as CL 209. Credit is not given for AH 209 if the student has credit in ARST 209 or CL 209. Previously listed as ARST 209. Class Schedule Information: To be properly, registered students should enroll in one Lecture and one Lecture-Discussion. Creative Arts course, and Past course. Recommended Background: AH 110.",AH 209,Near Eastern Art and Archaeology,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-209-near-eastern-art-and-archaeology::7d1189a5b7c6,1,1
ah-210-ancient-egyptian-art-and-archaeology::0aa61cfe6d82::chunk-1,"Course: AH 210 — Ancient Egyptian Art and Archaeology Subject: Art History (AH) Credits: 3 Description: Ancient Egypt from 6000-1000 BCE. Architecture, sculpture and painting in their social and historical contexts. Prerequisites: Completion of the English Composition requirement; and sophomore standing or above. Course Information: Same as BLST 210 and CL 210. Credit is not given for AH 210 if the student has credit in ARST 210 or CL 210 or BLST 210. Previously listed as ARST 210. Class Schedule Information: To be properly registered, students must enroll in one Lecture and one Lecture-Discussion. Creative Arts course, and Past course. Recommended Background: Credit in AH 100 or AH 110.",AH 210,Ancient Egyptian Art and Archaeology,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-210-ancient-egyptian-art-and-archaeology::0aa61cfe6d82,1,1
ah-211-history-of-urbanism::bb8acfad98e4::chunk-1,"Course: AH 211 — History of Urbanism Subject: Art History (AH) Credits: 3 Description: The history of the city: Its form, meaning, function and representation from classical antiquity to the present. Selected topics in the history of settlement patterns and the planning of cities. Prerequisites: 3 hours of Art History at the 100-level or consent of the instructor. Creative Arts course.",AH 211,History of Urbanism,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-211-history-of-urbanism::bb8acfad98e4,1,1
ah-212-the-contemporary-built-environment::9fe82c275db6::chunk-1,Course: AH 212 — The Contemporary Built Environment Subject: Art History (AH) Credits: 3 Description: Varying topics in the way the urban and rural landscape has been treated over the last several decades. Course Information: May be repeated if topics vary. Students may register for more than one section per term. Recommended Background: 3 hours of Art History at the 100-level.,AH 212,The Contemporary Built Environment,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-212-the-contemporary-built-environment::9fe82c275db6,1,1
ah-218-pompeii-everyday-life-in-a-roman-town::a9e0c2cbb390::chunk-1,"Course: AH 218 — Pompeii: Everyday Life in a Roman Town Subject: Art History (AH) Credits: 3 Description: Examination of the Roman town of Pompeii, including its history, society, politics, economy, religion, art, architecture, and entertainments. Course Information: Same as CL 218 and HIST 218. Past course.",AH 218,Pompeii: Everyday Life in a Roman Town,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-218-pompeii-everyday-life-in-a-roman-town::a9e0c2cbb390,1,1
ah-219-art-and-architecture-of-east-asia::64a0113666d2::chunk-1,"Course: AH 219 — Art and Architecture of East Asia Subject: Art History (AH) Credits: 3 Description: Survey of the historic and contemporary art and architecture of China, Korea and Japan, as well as the architecture and art of Asian Diasporas. Course Information: Same as GLAS 219. Creative Arts course, and World Cultures course.",AH 219,Art and Architecture of East Asia,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-219-art-and-architecture-of-east-asia::64a0113666d2,1,1
ah-220-buddhist-art-and-architecture::ad8cc1784338::chunk-1,"Course: AH 220 — Buddhist Art and Architecture Subject: Art History (AH) Credits: 3 Description: A chronologically and thematically organized survey of Buddhist art and architecture in Asia and beyond. Course Information: Same as RELS 220 and GLAS 220. Creative Arts course, and World Cultures course.",AH 220,Buddhist Art and Architecture,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-220-buddhist-art-and-architecture::ad8cc1784338,1,1
ah-221-medieval-architecture::cb2acf569228::chunk-1,"Course: AH 221 — Medieval Architecture Subject: Art History (AH) Credits: 3 Description: The development of early Christian, Byzantine, Romanesque, and Gothic architecture. Prerequisites: 3 hours of art history at the 100 level or consent of the instructor.",AH 221,Medieval Architecture,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-221-medieval-architecture::cb2acf569228,1,1
ah-222-renaissance-architecture::6bf353cd7b38::chunk-1,"Course: AH 222 — Renaissance Architecture Subject: Art History (AH) Credits: 3 Description: The development of architecture in Renaissance Europe, with emphasis on the Italian Penninsula, from 1400 to 1600. Prerequisites: 3 hours of art history at the 100 level or consent of the instructor.",AH 222,Renaissance Architecture,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-222-renaissance-architecture::6bf353cd7b38,1,1
ah-223-baroque-architecture::92fb6756cb5d::chunk-1,Course: AH 223 — Baroque Architecture Subject: Art History (AH) Credits: 3 Description: The development of architecture in Europe from 1600 to 1750. Prerequisites: 3 hours of art history at the 100 level or consent of the instructor. Creative Arts course.,AH 223,Baroque Architecture,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-223-baroque-architecture::92fb6756cb5d,1,1
ah-224-north-american-architecture::42724e348c72::chunk-1,"Course: AH 224 — North American Architecture Subject: Art History (AH) Credits: 3 Description: The development of architecture, urbanism, and architectural theory over the last 500 years. Prerequisites: 3 hours of art history at the 100 level or consent of the instructor.",AH 224,North American Architecture,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-224-north-american-architecture::42724e348c72,1,1
ah-225-european-architecture-1750-1900::8a709f0d803f::chunk-1,"Course: AH 225 — European Architecture, 1750-1900 Subject: Art History (AH) Credits: 3 Description: The development of European architecture, urbanism and architectural theory from 1750 to 1900. Prerequisites: 3 hours of art history at the 100 level or consent of the instructor.",AH 225,"European Architecture, 1750-1900",Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-225-european-architecture-1750-1900::8a709f0d803f,1,1
ah-228-history-of-landscape-architecture::5ebf7a7611b1::chunk-1,"Course: AH 228 — History of Landscape Architecture Subject: Art History (AH) Credits: 3 Description: Survey of developments in the history of gardens, parks, and other designed spaces over the past 1000 years. Course Information: Prerequistie(s): 3 hours of Art History at the 100-level or consent of the instructor.",AH 228,History of Landscape Architecture,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-228-history-of-landscape-architecture::5ebf7a7611b1,1,1
ah-230-history-of-photography-i-1820-1920::449e778f152d::chunk-1,Course: AH 230 — History of Photography I: 1820-1920 Subject: Art History (AH) Credits: 3 Description: History of photography from the 1820s to the beginning of the twentieth century. Prerequisites: 3 hours of Art History at the 100-level or consent of the instructor. Creative Arts course.,AH 230,History of Photography I: 1820-1920,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-230-history-of-photography-i-1820-1920::449e778f152d,1,1
ah-231-history-of-photography-ii-1900-to-present::a21801f165f8::chunk-1,Course: AH 231 — History of Photography II: 1900 to Present Subject: Art History (AH) Credits: 3 Description: History of photography from the beginning of the twentieth century to the present. Course Information: Preerequisite(s): 3 hours of Art HIstory at the 100-level or consent of the instructor. Creative Arts course.,AH 231,History of Photography II: 1900 to Present,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-231-history-of-photography-ii-1900-to-present::a21801f165f8,1,1
ah-232-history-of-film-i-1890-to-world-war-ii::23e59a84f7a7::chunk-1,"Course: AH 232 — History of Film I: 1890 to World War II Subject: Art History (AH) Credits: 3 Description: History of film from its beginnings in the 1890s up to World War II. Course Information: Same as ENGL 232 and MOVI 232. Class Schedule Information: To be properly registered, students must enroll in one Discussion/Recitation and one Lecture-Discussion. Recommended Background: ENGL 131 or ENGL 132 or ENGL 230. Creative Arts course.",AH 232,History of Film I: 1890 to World War II,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-232-history-of-film-i-1890-to-world-war-ii::23e59a84f7a7,1,1
ah-233-history-of-film-ii-world-war-ii-to-the-present::4418eef6742a::chunk-1,"Course: AH 233 — History of Film II: World War II to the Present Subject: Art History (AH) Credits: 3 Description: History of film from World War II to contemporary movements in world cinema. Course Information: Same as ENGL 233 and MOVI 233. Class Schedule Information: To be properly registered, students must enroll in one Discussion/Recitation and one Lecture-Discussion. Recommended Background: ENGL 131 or ENGL 132. Creative Arts course.",AH 233,History of Film II: World War II to the Present,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-233-history-of-film-ii-world-war-ii-to-the-present::4418eef6742a,1,1
ah-234-new-media-studies::f42df8ef659e::chunk-1,Course: AH 234 — New Media Studies Subject: Art History (AH) Credits: 3 Description: Developments in non-traditional visual media since 1960. Recommended Background: 3 hours of Art History at the 100-level.,AH 234,New Media Studies,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-234-new-media-studies::f42df8ef659e,1,1
ah-235-history-of-design-i-1760-1925::aeed5579f918::chunk-1,"Course: AH 235 — History of Design I: 1760-1925 Subject: Art History (AH) Credits: 3 Description: Survey of industrial and graphic design from the Industrial Revolution to 1925. Prerequisites: 3 hours of Art History at the 100-level or consent of the instructor. Course Information: Same as DES 235. Class Schedule Information: To be properly registered, students must enroll in one Lecture and one Discussion.",AH 235,History of Design I: 1760-1925,Art History (AH),AH,3,3.0,3.0,[],[],https://catalog.uic.edu/ucat/course-descriptions/ah/,ah-235-history-of-design-i-1760-1925::aeed5579f918,1,1
